pubchem_cid,MOL_ID,molecule_ID,molecule_name,tpsa,rbn,inchikey,ob,dl,bbb,caco2,mw,hdon,hacc,alogp,halflife,FASA,smiles
,MOL003093,3093,5-O-Caffeoyl quinic acid butyl ester,153.75,9,QUFCCGRKFRVUOJ-KZUAWJKGSA-N,8.77368423325,0.40601,-1.2681,-0.64927,410.46,5.0,9.0,1.164,,0.3099823,
21159986.0,MOL003094,3094,"(E,E,E)-3,7-11,16-tetramethyl hexadeca-2,6,10,14-tetraen-1-ol",20.23,11,JBNLPIDPLVGGAH-VLBMIWIRSA-N,42.4844499719,0.14145,0.98825,1.42,290.54,1.0,1.0,6.597,3.873909,0.26213798,
10970376.0,MOL003095,3095,"5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone",87.36,5,FLCVGMVLNHYJAW-UHFFFAOYSA-N,51.9565134525,0.40656,-0.21448,0.88206,358.37,1.0,7.0,2.803,15.979714,0.17414059,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)O
5272653.0,MOL003096,3096,"2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone",78.13,4,HIXDQWDOVZUNNA-UHFFFAOYSA-N,29.2442171463,0.33584,-0.06424,0.9003,328.34,1.0,6.0,2.82,,0.21566485,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O)OC
5281601.0,MOL003097,3097,Flavone der.,68.9,3,LZERJKGWTQYMBB-UHFFFAOYSA-N,27.1237666864,0.26743,0.03095,0.82667,298.31,1.0,5.0,2.836,,0.26776534,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O
688717.0,MOL003098,3098,"2-(2,4-dimethoxyphenyl)-3-hydroxy-7-methoxy-chromone",78.13,4,CPSQIOPVWINXFH-UHFFFAOYSA-N,12.9398725854,0.33126,0.08546,0.72482,328.34,1.0,6.0,2.524,,0.0,COC1=CC2=C(C=C1)C(=O)C(=C(O2)C3=C(C=C(C=C3)OC)OC)O
7160355.0,MOL003099,3099,7-epi-Loganin,155.14,5,AMBQHHVBBHTQBF-AFSRJJAPSA-N,4.77769036118,0.43586,-2.49482,-1.65379,390.43,5.0,10.0,-2.081,,0.22948019,CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O
,MOL003100,3100,7-epi-Loganin_qt,75.99,2,XWOHZIIPBYAMJX-SNYSTDSYSA-N,85.1157636606,0.096877,-0.85545,-0.27631,228.27,2.0,5.0,-0.334,5.847367,0.0,
,MOL003101,3101,7-epi-Vogeloside,153.37,6,SJTKENDJEOSSGF-ZPQFOYGRSA-N,46.1338819509,0.57873,-1.73031,-1.30404,432.47,4.0,11.0,-0.187,2.773406,0.22965932,
,MOL003102,3102,7-epi-Vogeloside_qt,74.22,3,NPVVZMLDTXGSPR-GWNIPJSYSA-N,33.2582964419,0.15841,-0.36181,0.04111,270.31,1.0,6.0,0.989,4.31541,0.0,
5319737.0,MOL003103,3103,"Methyl octadeca-8,11-dienoate",26.3,15,IQTMIKSIMGHIIR-MVKOLZDDSA-N,41.9343581437,0.16762,1.05014,1.45818,294.53,0.0,2.0,6.642,5.794453,0.2027175,CCCCCCC=CCC=CCCCCCCC(=O)OC
1549108.0,MOL003104,3104,"(Z,E)-farnesol",20.23,7,CRDAMVZIKSXKFV-PVMFERMNSA-N,41.13580495,0.059178,1.10609,1.34263,222.41,1.0,1.0,4.761,5.063021,0.26944846,CC(=CCCC(=CCCC(=CCO)C)C)C
,MOL003105,3105,methyl-9-methyl tetradecanoate,26.3,13,FZUBEAVTTKKURV-OAHLLOKOSA-N,13.6977741106,0.090377,1.22127,1.35085,256.48,0.0,2.0,5.958,,0.16722915,
,MOL003106,3106,Akebiasaponin D,294.98,10,CCRXMHCQWYVXTE-FVNNMNCBSA-N,1.6666829782,0.066499,-3.9756,-3.01709,929.23,11.0,18.0,0.444,,0.22098331,
,MOL003107,3107,Akebiasaponin D_qt,77.76,2,PGOYMURMZNDHNS-YCAMUBHUSA-N,16.4406884665,0.74308,-0.50007,0.18531,472.78,3.0,4.0,5.331,,0.0,
,MOL003108,3108,Caeruloside C,231.13,11,UBFWADWFXZXMGP-VQVVDCOFSA-N,55.6365254379,0.72896,-3.60411,-2.90677,550.57,7.0,15.0,-3.701,2.846834,0.2755354,
,MOL003109,3109,Caeruloside C_qt,151.98,8,WXZRLGPLHSQKGX-DEWRLHGRSA-N,5.40206741929,0.37348,-2.58004,-1.6446,388.41,4.0,10.0,-1.954,,0.0,
,MOL003110,3110,Centauroside,286.89,16,MWLKXILGJPSPKZ-ZFEYIJQBSA-N,4.36701818097,0.42992,-3.64662,-2.94927,758.8,8.0,19.0,-3.112,,0.2802811,
,MOL003111,3111,Centauroside_qt,128.59,10,LTDRLWUNCZGQEM-NBWBJBPESA-N,55.79046742,0.50482,-1.51065,-0.84192,434.48,2.0,9.0,0.382,5.182441,0.0,
1549109.0,MOL003112,3112,"(E,Z)-farnesol",20.23,7,CRDAMVZIKSXKFV-GNESMGCMSA-N,36.7265386913,0.058789,1.13565,1.32046,222.41,1.0,1.0,4.761,4.579293,0.26580235,CC(=CCCC(=CCCC(=CCO)C)C)C
,MOL003113,3113,Dehydroxymorroniside,144.14,5,FIPBQSQZKDRULJ-HCTUPLTJSA-N,20.690929455,0.4561,-2.02668,-1.25232,388.41,4.0,10.0,-2.253,,0.25102052,
,MOL003114,3114,Dehydroxymorroniside_qt,64.99,2,VCUBYFHPEUFLTO-NKDUMWKVSA-N,29.3988268238,0.10149,-0.08868,0.11674,226.25,1.0,5.0,-0.506,,0.0,
,MOL003116,3116,Ioniceracetalides B,162.6,9,BVJKOKFJGDDQNY-INIVTPFTSA-N,5.48462577124,0.62763,-2.00819,-1.44165,476.53,4.0,12.0,-0.172,,0.27555951,
,MOL003117,3117,Ioniceracetalides B_qt,83.45,6,HOJAQTBWHRNJPB-XKJBLICVSA-N,61.1857094418,0.1927,-0.37272,-0.08503,314.37,1.0,7.0,1.004,2.84959,0.0,
,MOL003118,3118,Isochlorogenic acid C,211.28,9,UFCLZKMFXSILNL-SZNRFQJWSA-N,1.77809106659,0.69308,-2.07346,-1.31738,516.49,7.0,12.0,1.561,,0.38403308,
637857.0,MOL003119,3119,Loniceracetalide A,153.37,8,FYLXQAYYBFZLSK-LXSUFIHRSA-N,28.2891566135,0.57648,-1.95504,-1.30517,460.53,4.0,11.0,-1.16,,0.23582472,
,MOL003120,3120,Loniceracetalide A_qt,74.22,5,HMBOZPZYOCBJDC-XOFNYGGJSA-N,89.3819859741,0.1698,-0.36869,-0.29848,298.37,1.0,6.0,0.587,2.505406,0.0,
637857.0,MOL003121,3121,Loniceracetalide B,153.37,8,FYLXQAYYBFZLSK-ASPISHFSSA-N,10.76936261,0.57642,-2.08102,-1.36842,460.53,4.0,11.0,-1.16,,0.24377629,
,MOL003122,3122,Loniceracetalide B_qt,74.22,5,HMBOZPZYOCBJDC-QPWGVFISSA-N,89.2791403739,0.16974,-0.18298,0.15957,298.37,1.0,6.0,0.587,2.667898,0.0,
10787.0,MOL003123,3123,WLN: QR BQ DQ,60.69,0,GGNQRNBDZQJCCN-UHFFFAOYSA-N,22.9266182701,0.022181,0.43821,0.58988,126.12,3.0,3.0,1.028,,0.34634998,C1=CC(=C(C=C1O)O)O
,MOL003124,3124,XYLOSTOSIDINE,154.22,4,RMTHFMSBPWQULL-QQHNMQKUSA-N,43.17178445,0.6369,-1.32208,-1.07156,415.51,4.0,9.0,-1.662,9.1491,0.26662606,
,MOL003125,3125,XYLOSTOSIDINE_qt,75.07,1,ZGAYAJZUVMQKDY-ZQCZZBHPSA-N,4.01433858694,0.14748,0.04144,0.33631,253.35,1.0,4.0,0.085,,0.0,
12306049.0,MOL003126,3126,alpha cadinene,0.0,1,QMAYBMKBYCGXDH-QLFBSQMISA-N,18.7279395985,0.077252,2.05407,1.85103,204.39,0.0,0.0,4.745,,0.0,CC1=CC2C(CC1)C(=CCC2C(C)C)C
5317570.0,MOL003127,3127,Germacrene D,0.0,1,GAIBLDCXCZKKJE-RXJOXMPGSA-N,19.2225057728,0.057074,2.01816,1.83244,204.39,0.0,0.0,5.135,,0.0,CC1=CCCC(=C)C=CC(CC1)C(C)C
,MOL003128,3128,dinethylsecologanoside,170.44,10,STDANUIGVXEGDJ-VPNMNMBESA-N,48.46185122,0.47786,-1.68594,-1.36782,434.44,4.0,12.0,-0.791,3.180215,0.24386257,
,MOL003129,3129,dinethylsecologanoside_qt,91.29,7,IJUNSKHCYLORBS-LWINAJNOSA-N,4.49588299263,0.12034,-0.65126,-0.20531,272.28,1.0,7.0,0.385,,0.0,
,MOL003130,3130,madreselvin A,278.66,8,CWHCBJYWFQQIOT-AUBVBBNLSA-N,6.02520738874,0.58718,-3.70092,-2.49615,640.6,10.0,17.0,-2.083,,0.27993596,
,MOL003131,3131,"17beta,21beta-Epoxyhopan-3-one",29.6,1,CMWZPPYBIGXKPR-LPSJIVJRSA-N,20.6823555593,0.67202,0.86827,1.15174,440.78,0.0,2.0,6.366,,0.0,CC(C)C12CCC3(C1(O2)CCC4(C3CCC5C4(CCC6C5(CCC(=O)C6(C)C)C)C)C)C
,MOL003133,3133,Loganin_qt,75.99,2,XWOHZIIPBYAMJX-RLMXTEIXSA-N,97.9264475469,0.09687,-1.11612,-0.46778,228.27,2.0,5.0,-0.334,5.924887,0.0,
108064.0,MOL003134,3134,Rishitin,40.46,1,XSCYYIVXGBKTOC-GZZJDILISA-N,18.5037605601,0.094255,0.51154,0.62779,222.36,2.0,2.0,2.605,,0.0,
,MOL003135,3135,Scandoside,186.37,5,ZVXWFPTVHBWJOU-PORIWNFESA-N,4.00235862212,0.44675,-2.55488,-2.18681,390.38,7.0,11.0,-3.537,,0.26934209,
,MOL003136,3136,Scandoside_qt,107.22,2,DEZBPOJFSPMPHL-WHQQTDPMSA-N,31.5878451248,0.10213,-1.72074,-1.20796,228.22,4.0,6.0,-1.79,7.459044,0.0,
442659.0,MOL003137,3137,Leucanthoside,190.28,4,DLVLXOYLQKCAME-DGHBBABESA-N,32.1158928289,0.78146,-2.40981,-1.26867,462.44,7.0,11.0,-0.074,16.279617,0.0,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O)C4C(C(C(C(O4)CO)O)O)O
5281661.0,MOL003138,3138,Swertianin,100.13,1,BDBVOZGRVBXANN-UHFFFAOYSA-N,28.6688320219,0.24465,-0.04701,0.61453,274.24,3.0,6.0,2.146,,0.0,COC1=CC(=C2C(=C1)OC3=C(C2=O)C(=C(C=C3)O)O)O
,MOL003140,3140,Amarogentin,221.9,7,ICXZPAQLKSDYCZ-MNRONNNBSA-N,1.89091496964,0.76808,-2.42396,-1.52041,576.55,7.0,14.0,0.011,,0.0,C1COC(=O)C2=COC(C(C21)O)OC3C(C(C(C(O3)CO)O)O)OC(=O)C4=C(C=C(C=C4O)O)C5=CC(=CC=C5)O
,MOL003141,3141,chiratenol,0.0,0,OKRXZPBIBAIDLK-YNGVATNWSA-N,6.63206845082,0.75237,1.96661,1.852,424.83,0.0,0.0,8.657,,0.0,
,MOL003142,3142,gentianal,59.16,1,SPQNWNGKRKIZFD-LURJTMIESA-N,7.5175097493,0.075775,0.31774,0.41948,193.22,1.0,4.0,-0.535,,0.0,
44423055.0,MOL003143,3143,gentirigenic acid,127.45,3,UVHCBPZJADNRKK-FQPCDPSRSA-N,38.7766244008,0.77981,-1.26345,-0.70895,522.8,5.0,7.0,2.797,7.741411,0.0,CC1(C(C(CC(O1)(C2CCC3(C2CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C)C(=O)O)O)O)C
,MOL003144,3144,Amaroswerin,221.9,8,UZYZCCWBBBCDAD-FSJJMLBQSA-N,1.85791140199,0.6999,-2.40331,-1.43243,602.59,7.0,14.0,0.193,,0.0,C=CC1C(OC=C2C1(CCOC2=O)O)OC3C(C(C(C(O3)CO)O)O)OC(=O)C4=C(C=C(C=C4O)O)C5=CC(=CC=C5)O
44422964.0,MOL003145,3145,gentirigeoside A,206.6,6,XPJOLTRXAYBSEB-KMWDMBMQSA-N,20.5503867719,0.35864,-2.92576,-2.21266,684.96,8.0,12.0,1.05,,0.24813542,CC1(C(C(CC(O1)(C2CCC3(C2CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)CO)O)O)O)C)C)C)C(=O)O)O)O)C
44422965.0,MOL003146,3146,gentirigeoside B,285.75,9,KNUUVFFIXUPTJZ-NHCLQTPTSA-N,7.52225410518,0.12919,-4.01451,-3.21308,847.12,11.0,17.0,-0.697,,0.23154832,CC1(C(C(CC(O1)(C2CCC3(C2CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)CO)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)C(=O)O)O)O)C
44422966.0,MOL003147,3147,gentirigeoside C,285.75,9,AQYVSJSIOILIQJ-CUWSSRGUSA-N,7.73387235661,0.18205,-4.07454,-3.43062,847.12,11.0,17.0,-0.697,,0.24115971,CC1(C(C(CC(O1)(C2CCC3(C2CCC4C3(CCC5C4(CCC(C5(C)COC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)C(=O)O)O)O)C
44422967.0,MOL003148,3148,gentirigeoside D,226.83,7,KLVZORPHMPDCPQ-QFINJNEBSA-N,16.3027173879,0.33354,-3.18087,-2.41274,700.96,9.0,13.0,0.162,,0.24131249,CC12CCC(C1CCC3C2(CCC4C3(CCC(C4(C)CO)OC5C(C(C(C(O5)CO)O)O)O)C)C)C6(CC(C(C(O6)(C)CO)O)O)C(=O)O
,MOL003149,3149,gentirigeoside D_qt,147.68,4,AAACGARPLFRPEK-MQRLOZBDSA-N,7.45589872028,0.76004,-1.83199,-1.13067,538.8,6.0,8.0,1.909,,0.0,
44422968.0,MOL003150,3150,gentirigeoside E,265.52,8,VRJXPIOFTJEYMJ-BQFHCAHQSA-N,8.65561637795,0.13199,-3.4284,-2.88276,831.12,10.0,16.0,0.394,,0.23976964,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)C)CCC6C3(CCC6C7(CC(C(C(O7)(C)C)O)O)C(=O)O)C)C)C
,MOL003151,3151,gentirigeoside E_qt,107.22,2,RQFSRMVQLXMFCA-HJRBLMLBSA-N,17.744754695,0.79326,-0.7826,-0.34499,506.8,4.0,6.0,3.887,,0.0,
5281636.0,MOL003152,3152,Gentisin,79.9,1,XOXYHGOIRWABTC-UHFFFAOYSA-N,64.0619272627,0.21335,-0.08973,0.59531,258.24,2.0,5.0,2.413,13.710978,0.0,COC1=CC(=C2C(=C1)OC3=C(C2=O)C=C(C=C3)O)O
,MOL003153,3153,isosaponarin,260.2,6,SFNFQCXADNWOCI-IJTBWITGSA-N,5.64150529373,0.66726,-4.03006,-2.70707,594.57,10.0,15.0,-1.962,,0.0,
,MOL003155,3155,pranferin,57.9,3,LVWSCHXVZZOBOU-CQSZACIVSA-N,52.1434785414,0.28408,0.31124,0.73111,318.4,0.0,5.0,2.407,1.198539,0.0,
,MOL003156,3156,pseudotaraxasterol,20.23,0,NGFFRJBGMSPDMS-UKBZFVJFSA-N,11.0858755782,0.76353,1.18457,1.36336,426.8,1.0,1.0,7.349,,0.0,
11388341.0,MOL003158,3158,"(5R,6S)-6-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)-2-tetrahydropyranyl]oxymethyl]-2-tetrahydropyranyl]oxymethyl]-2-tetrahydropyranyl]oxy]-5-vinyl-5,6-dihydro-3H-pyran",293.21,10,GLKHPOLKBCCZTM-OZYWYXBJSA-N,6.35783129893,0.50143,-4.27308,-3.49798,680.68,10.0,19.0,-5.202,,0.25759825,C=CC1C(OC=C2C1=CCOC2=O)OC3C(C(C(C(O3)COC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)O)O
11216673.0,MOL003159,3159,"(5R,6S)-6-[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)-2-tetrahydropyranyl]oxymethyl]-2-tetrahydropyranyl]oxymethyl]-2-tetrahydropyr",372.36,13,DFVLIZPLEYDJGZ-WCRQANGKSA-N,3.01373457104,0.21597,-4.89435,-4.27534,842.84,13.0,24.0,-6.949,,0.2566677,C=CC1C(OC=C2C1=CCOC2=O)OC3C(C(C(C(O3)COC4C(C(C(C(O4)COC5C(C(C(C(O5)COC6C(C(C(C(O6)CO)O)O)O)O)O)O)O)O)O)O)O)O
,MOL003160,3160,scabrans G5,451.51,16,ITPGWAKEHOPGJS-FLGUBCJTSA-N,3.01372069231,0.093371,-6.28489,-5.46854,1004.99,16.0,29.0,-8.696,,0.25391793,
,MOL003161,3161,scabraside,278.8,17,SABFJVXXJPRXKP-LZCWUDBPSA-N,4.405721089,0.29441,-3.39264,-2.46757,844.84,5.0,20.0,0.812,,0.35385987,
,MOL003162,3162,scabraside_qt,199.65,14,IPCKHTRLBLDXPT-YRJGTTRWSA-N,6.22086819785,0.5733,-1.87987,-1.23857,682.68,2.0,15.0,2.717,,0.0,
11361225.0,MOL003163,3163,"(5R,6S,8R)-5-ethenyl-8-methoxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5,6,8-tetrahydro-3H-pyrano[3,4-c]pyran-1-one",144.14,5,MUKQLKZEUVJQEM-WCCBYWBDSA-N,5.66674930459,0.45579,-1.64812,-1.25943,388.41,4.0,10.0,-1.254,,0.25525481,COC1C2=C(CCOC2=O)C(C(O1)OC3C(C(C(C(O3)CO)O)O)O)C=C
,MOL003164,3164,swertiajaposide A_qt,64.99,2,COAYVNTYHZLQPG-KNBVPPQFSA-N,67.9297474549,0.1015,-0.16403,0.11334,226.25,1.0,5.0,0.493,3.551831,0.0,
,MOL003165,3165,Gentianol,55.73,1,MBYZKNWOAOHALV-RCOVLWMOSA-N,54.4051484933,0.075858,-0.14193,0.05256,193.22,0.0,4.0,0.15,37.418932,0.0,CC1C2=C(CCO1)C(C(=O)N=C2)C=O
442435.0,MOL003166,3166,Swertiamarin,155.14,4,HEYZWPRKKUGDCR-QBXMEVCASA-N,21.903826966,0.42213,-1.55334,-1.28952,374.38,5.0,10.0,-2.567,,0.25011179,C=CC1C(OC=C2C1(CCOC2=O)O)OC3C(C(C(C(O3)CO)O)O)O
,MOL003167,3167,trifloroside,278.8,16,RMBMLYUFYBZPCX-STCONQKFSA-N,4.46694906091,0.37392,-2.997,-2.2757,782.77,5.0,20.0,-0.852,,0.32750565,
,MOL003168,3168,trifloroside_qt,199.65,13,XJPCXXJCOZGKPA-SZJGSFSHSA-N,6.42782434258,0.69706,-1.58549,-1.034,620.61,2.0,15.0,1.052,,0.0,
,MOL003169,3169,Gentiopicroside tetraacetate,159.19,12,DQTBHYIUQDHMTL-LKXXDCSGSA-N,32.4354554085,0.74805,-0.8921,-0.47036,524.52,0.0,13.0,-0.192,5.298356,0.0,CC(=O)OCC1C(C(C(C(O1)OC2C(C3=CCOC(=O)C3=CO2)C=C)OC(=O)C)OC(=O)C)OC(=O)C
5281635.0,MOL003170,3170,Gentisein,90.9,0,JJUNZBRHHGLJQW-UHFFFAOYSA-N,67.5725020312,0.18962,-0.4409,0.38182,244.21,3.0,5.0,2.162,13.996786,0.0,C1=CC2=C(C=C1O)C(=O)C3=C(C=C(C=C3O2)O)O
101405.0,MOL003171,3171,"2,5-Dimethoxybenzoquinone",52.6,2,RMMPZDDLWLALLJ-UHFFFAOYSA-N,8.72143603652,0.041233,-0.0423,0.47471,168.16,0.0,4.0,-0.589,,0.18983911,COC1=CC(=O)C(=CC1=O)OC
44511380.0,MOL003172,3172,7-chloroarctinone B,73.55,2,DBUXPPGCYKOVTQ-UHFFFAOYSA-N,40.1679807282,0.092305,0.9954,1.36481,280.81,0.0,1.0,5.4,19.667003,0.32381937,CC#CC1=CC=C(S1)C2=CC=C(S2)C(=O)CCl
72386.0,MOL003173,3173,Thiarubrine A,56.48,0,XZHCLKKXXPKULI-UHFFFAOYSA-N,71.0247968176,0.060863,0.6894,1.86235,228.35,0.0,0.0,4.344,6.351548,0.6496647,CC#CC1=CC=C(SS1)C#CC#CC=C
13779265.0,MOL003175,3175,arctinal,73.55,2,ZEAXBOPUTILUGH-UHFFFAOYSA-N,58.0096172523,0.068822,0.92309,1.32676,232.34,0.0,1.0,4.674,5.471601,0.222242,CC#CC1=CC=C(S1)C2=CC=C(S2)C=O
,MOL003176,3176,b-AMYRIN,0.0,0,RDHKLHFMDYIGKD-SLJFDBRQSA-N,7.2599561905,0.69908,1.91867,1.82895,452.89,0.0,0.0,9.07,,0.23737119,
8655.0,MOL003177,3177,Syringaldehyde,55.76,3,KCDXJAYRVLXPFO-UHFFFAOYSA-N,67.0609961007,0.048049,0.39712,0.70539,182.19,1.0,4.0,1.289,11.46896,0.24661155,COC1=CC(=CC(=C1O)OC)C=O
3469.0,MOL003178,3178,GENOP,77.76,1,WXTMDXOMEHJXQO-UHFFFAOYSA-N,29.3305360301,0.035063,0.01542,0.26436,154.13,3.0,4.0,0.9,,0.44846204,C1=CC(=C(C=C1O)C(=O)O)O
5352904.0,MOL003179,3179,4'-Hydroxy-3'-methoxycinnamaldehyde,46.53,3,DKZBBWMURDFHNE-IHWYPQMZSA-N,61.2463201225,0.046992,0.43257,0.78812,178.2,1.0,3.0,1.666,3.491448,0.3843891,
11401461.0,MOL003180,3180,widdrene,0.0,0,WXQGPFZDVCRBME-BPLDGKMQSA-N,53.8059123713,0.11671,2.19078,1.84978,204.39,0.0,0.0,4.078,-1.564236,0.25026447,CC1=CCC2(CCCC(C23C1C3)(C)C)C
13991184.0,MOL003181,3181,"(2S,3R,4S,5S,6R)-2-[4-[(1S,3aR,4S,6aR)-4-[3-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-1,3,3a,4,6,6a-hexahydrofuro[4,3-c]furan-1-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",244.91,11,WENLQSBQPMFCOA-NHADZOKISA-N,9.04765433408,0.31536,-3.78452,-2.31456,712.77,8.0,17.0,-1.692,,0.21657369,
,MOL003182,3182,(+)-Medioresinol di-O-beta-D-glucopyranoside_qt,86.61,5,VJOBNGRIBLNUKN-MFRYECHYSA-N,60.6931949801,0.61875,-0.29222,0.45239,388.45,2.0,7.0,2.117,3.047308,0.19808885,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C=C4)O)OC
,MOL003183,3183,TRIPTOTRITERPENIC ACID B,77.76,1,JTBGJQZJEYVBJZ-XDGNBKIMSA-N,16.9316779751,0.73818,-0.87044,-0.03164,472.78,3.0,4.0,5.32,,0.2694262,CC1(C2CCC3(C(C2(CCC1O)C)CC=C4C3(CCC5(C4CC(CC5O)(C)C(=O)O)C)C)C)C
133766.0,MOL003184,3184,81827-74-9,55.76,2,YQHBJMHUMJXFDN-KKSFZXQISA-N,45.4182085336,0.53312,0.30571,0.84591,342.47,1.0,4.0,4.589,5.578813,0.25650573,CC(C)C1=CC(=C2C(=C1OC)CCC3C2(CCC4=C3COC4=O)C)O
159330.0,MOL003185,3185,"(1R,4aR,10aS)-5-hydroxy-1-(hydroxymethyl)-7-isopropyl-8-methoxy-1,4a-dimethyl-4,9,10,10a-tetrahydro-3H-phenanthren-2-one",66.76,3,XGRBHDJWRPUKMD-DQLDELGASA-N,48.8449871853,0.38333,0.01358,0.47013,346.51,2.0,4.0,3.73,0.537614,0.0,CC(C)C1=CC(=C2C(=C1OC)CCC3C2(CCC(=O)C3(C)CO)C)O
122724.0,MOL003186,3186,tripterine,74.6,1,KQJSQWZMSAGSHN-JJWQIEBTSA-N,17.8414439526,0.78418,-0.33885,0.45503,450.67,2.0,4.0,5.284,,0.35226285,CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O
,MOL003187,3187,triptolide,84.12,1,DFBIRQPKNDILPW-CIVMWXNOSA-N,51.2885002675,0.67734,-0.18531,0.2513,360.44,1.0,6.0,0.873,4.144548,0.28359324,CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C
,MOL003188,3188,Tripchlorolide,91.82,1,OIMACDABKWJVSQ-LZVGCMTRSA-N,78.7190782241,0.71844,-0.30563,0.15992,396.9,2.0,6.0,1.31,4.439144,0.3440735,CC(C)C1(C(C2C3(O2)C4(CCC5=C(C4CC6C3(C1O)O6)COC5=O)C)Cl)O
,MOL003189,3189,WILFORLIDE A,66.76,2,DNAMZLPKKDEZFD-DCWRZNIDSA-N,35.6639958007,0.71763,-0.56655,0.30599,486.81,2.0,4.0,5.571,4.04842,0.24063665,
,MOL003190,3190,WILFORLIDE B,63.6,0,QTOUTCWWAJKCID-WYZHYHDTSA-N,17.6652586239,0.55685,-0.12672,0.47272,482.77,1.0,4.0,5.005,,0.27895081,
,MOL003191,3191,Tripdiolide,104.35,1,FPBJRGYRUBTYKS-VVWDQECHSA-N,19.5875446745,0.67408,-0.69754,-0.23924,376.44,2.0,7.0,-0.551,,0.2809563,
,MOL003192,3192,Triptonide,80.96,1,SOSHPIQPXVHSDW-QOMHZGPTSA-N,67.6550158307,0.70391,-0.28534,0.15457,344.39,0.0,6.0,0.846,4.476624,0.32582834,
,MOL003193,3193,TRIPTOTRITERPENIC ACID C,77.76,1,IWVWTVWLRSUYNC-LJFIXEFISA-N,28.914121391,0.73881,-0.53154,0.19641,472.78,3.0,4.0,5.155,,0.25336385,
,MOL003194,3194,3-epikatonic acid,57.53,1,JZFSMVXQUWRSIW-ONNMFLSTSA-N,12.4660825945,0.75959,-0.09633,0.56917,456.78,2.0,3.0,6.422,,0.26120156,
,MOL003195,3195,tripterygone,74.6,1,GWXSHQWMMUKHDX-UHSQDPCOSA-N,14.809486494,0.78205,-0.19523,0.43135,454.71,2.0,4.0,5.784,,0.3425532,
173273.0,MOL003196,3196,Tryptophenolide,46.53,1,KPXIBWGPZSPABK-FXAWDEMLSA-N,48.4964557091,0.44419,0.69374,1.1062,312.44,1.0,3.0,4.605,4.424669,0.29374605,CC(C)C1=C(C2=C(C=C1)C3(CCC4=C(C3CC2)COC4=O)C)O
,MOL003197,3197,orthosphenic acid,86.99,1,JPAXVSRGFJVPEU-XCIUXINDSA-N,24.1395961404,0.59822,-0.80863,-0.17282,488.78,3.0,5.0,4.794,,0.0,CC1C23CCC4C(C2CC(C1(OC3)O)O)(CCC5(C4(CCC6(C5CC(CC6)(C)C(=O)O)C)C)C)C
,MOL003198,3198,"5 alpha-Benzoyl-4 alpha-hydroxy-1 beta,8 alpha-dinicotinoyl-dihydro-agarofuran",134.14,9,HQQYEJRHKSTVGF-HOAUSIGRSA-N,35.2638722886,0.72433,-0.77196,-0.35378,600.72,1.0,10.0,3.251,5.227961,0.36363932,CC1(C2CC(C3(C(CCC(C3(C2OC(=O)C4=CC=CC=C4)O1)(C)O)OC(=O)C5=CN=CC=C5)C)OC(=O)C6=CN=CC=C6)C
