molecule_ID,target_ID,target_name,drugbank_ID,SVM_score,RF_score,Gene Names
648,38,Muscarinic acetylcholine receptor M1,103,0.889536,0.726,CHRM1
648,94,Prostaglandin G/H synthase 2,290,0.886545,0.81,PTGS2
648,216,Alpha-1B adrenergic receptor,632,0.869066,0.72,ADRA1B
648,239,Sodium-dependent dopamine transporter,713,0.825544,0.712,SLC6A3
648,261,Beta-2 adrenergic receptor,766,0.89864,0.738,ADRB2
648,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.854931,0.718,
648,565,Amine oxidase [flavin-containing] B,3939,0.937173,0.71,MAOB
648,2928,Trypsin-1,3176,0.912134,0.74,
648,63,Beta-1 adrenergic receptor,193,0.87877,0.704,ADRB1
648,80,NRH dehydrogenase [quinone] 2,243,0.84898,0.7,
648,191,Alpha-1A adrenergic receptor,556,0.87056,0.702,ADRA1A
653,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.8444,0.762,
653,2928,Trypsin-1,3176,0.84848,0.766,
653,3216,Glutamate receptor 2,921,0.80014,0.738,GRIA2
704,726,Alcohol dehydrogenase 1B,444,0.882461,0.72,
704,727,Alcohol dehydrogenase 1C,517,0.893271,0.76,ADH1C
704,729,Alcohol dehydrogenase 1A,251,0.888828,0.702,ADH1A
704,1172,Lysozyme,2300,0.899095,0.8,
704,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.84447,0.778,
704,4054,Bcl-2-like protein 1,h001,,,BCL2L1
704,4033,Apoptosis regulator BAX,h001,,,BAX
704,621,Cytochrome P450 3A4,4512,,,
704,724,Cytochrome P450 1A2,4200,,,
704,4372,Myc proto-oncogene protein,h001,,,MYC
704,4154,Cytochrome P450 2E1,h001,,,CYP2E1
704,4301,Interleukin-4,h001,,,IL4
704,481,Interleukin-5,2232,,,IL5
704,4570,Transforming growth factor beta-2,h001,,,
704,4345,Metallothionein-2,h001,,,MT2A
704,4326,Low affinity immunoglobulin epsilon Fc receptor,h001,,,
704,4293,Interleukin-13,h001,,,IL13
704,4571,Transforming growth factor beta-3,h001,,,
704,4524,Sialin,h001,,,
704,4449,Prolactin,h001,,,PRL
708,726,Alcohol dehydrogenase 1B,444,0.931288,0.714,
708,727,Alcohol dehydrogenase 1C,517,0.943531,0.756,ADH1C
708,729,Alcohol dehydrogenase 1A,251,0.940021,0.702,ADH1A
708,1172,Lysozyme,2300,0.830678,0.796,
708,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.920293,0.79,
708,3952,Trypsin-3,2886,0.807824,0.728,PRSS3
631,38,Muscarinic acetylcholine receptor M1,103,0.81359,0.702,CHRM1
631,63,Beta-1 adrenergic receptor,193,0.80421,0.716,ADRB1
631,94,Prostaglandin G/H synthase 2,290,0.84512,0.824,PTGS2
631,261,Beta-2 adrenergic receptor,766,0.86776,0.738,ADRB2
631,444,Heat shock protein HSP 90,1939,0.82613,0.718,
631,521,Leukotriene A-4 hydrolase,3060,0.82163,0.734,
631,565,Amine oxidase [flavin-containing] B,3939,0.87613,0.71,MAOB
631,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.84451,0.708,
631,3586,cAMP-dependent protein kinase inhibitor alpha,6264,0.81527,0.776,PKIA
631,6,Prostaglandin G/H synthase 1,20,0.809892,0.744,PTGS1
703,88,Arachidonate 5-lipoxygenase,275,,,
647,80,NRH dehydrogenase [quinone] 2,243,0.837235,0.732,
647,117,Carbonic anhydrase II,357,0.831473,0.794,
647,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.826451,0.762,
647,2928,Trypsin-1,3176,0.836455,0.768,
647,1201,Ig gamma-1 chain C region,4785,0.80556,0.706,
649,3,"Nitric oxide synthase, inducible",7,0.84714,0.766,NOS2
649,6,Prostaglandin G/H synthase 1,20,0.872224,0.774,PTGS1
649,17,Thrombin,54,0.945097,0.79,
649,38,Muscarinic acetylcholine receptor M1,103,0.877789,0.704,CHRM1
649,70,Sodium channel protein type 5 subunit alpha,220,0.801197,0.7,SCN5A
649,94,Prostaglandin G/H synthase 2,290,0.871367,0.822,PTGS2
649,95,"Nitric-oxide synthase, endothelial",291,0.908636,0.762,
649,165,Acetylcholinesterase,474,0.83686,0.732,ACHE
649,216,Alpha-1B adrenergic receptor,632,0.814073,0.714,ADRA1B
649,261,Beta-2 adrenergic receptor,766,0.859035,0.728,ADRB2
649,565,Amine oxidase [flavin-containing] B,3939,0.897467,0.706,MAOB
649,2928,Trypsin-1,3176,0.922669,0.754,
702,94,Prostaglandin G/H synthase 2,290,0.87566,0.708,PTGS2
702,229,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",687,0.93161,0.716,
702,287,DNA topoisomerase II,817,0.888416,0.716,
702,2928,Trypsin-1,3176,0.844842,0.706,
701,79,Coagulation factor Xa,239,0.830825,0.71,
701,229,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",687,0.94444,0.708,
701,287,DNA topoisomerase II,817,0.916699,0.72,
701,94,Prostaglandin G/H synthase 2,290,0.88232,0.704,PTGS2
701,2928,Trypsin-1,3176,0.87959,0.702,
701,621,Cytochrome P450 3A4,4512,,,
701,4262,Hyaluronan synthase 2,h001,,,HAS2
701,733,Glutathione S-transferase P,904,,,GSTP1
701,288,Aldose reductase,822,,,
720,1143,Cytochrome P450-cam,2298,0.842155,0.724,
720,16,Muscarinic acetylcholine receptor M3,51,0.909018,0.704,CHRM3
720,38,Muscarinic acetylcholine receptor M1,103,0.932299,0.716,CHRM1
720,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.962307,0.718,
720,181,Gamma-aminobutyric-acid receptor alpha-5 subunit,523,0.946823,0.7,
720,186,Sodium-dependent noradrenaline transporter,540,0.900832,0.7,SLC6A2
720,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.912573,0.714,
720,210,Muscarinic acetylcholine receptor M2,617,0.947455,0.724,CHRM2
720,216,Alpha-1B adrenergic receptor,632,0.858603,0.702,ADRA1B
720,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.905436,0.754,
720,332,Dipeptidyl peptidase IV,952,0.907677,0.734,
720,17,Thrombin,54,0.855015,0.766,
720,165,Acetylcholinesterase,474,0.846631,0.76,ACHE
720,3216,Glutamate receptor 2,921,0.91059,0.714,GRIA2
720,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.924104,0.728,
713,708,Phospholipase A2,6500,0.86017,0.702,PLA2G1B
713,726,Alcohol dehydrogenase 1B,444,0.8177,0.714,
713,727,Alcohol dehydrogenase 1C,517,0.86299,0.732,ADH1C
713,3952,Trypsin-3,2886,0.84835,0.712,PRSS3
719,6,Prostaglandin G/H synthase 1,20,0.815608,0.784,PTGS1
719,94,Prostaglandin G/H synthase 2,290,0.835289,0.844,PTGS2
719,566,Amine oxidase [flavin-containing] A,3941,0.839113,0.712,MAOA
719,216,Alpha-1B adrenergic receptor,632,0.810178,0.716,ADRA1B
719,239,Sodium-dependent dopamine transporter,713,0.812448,0.718,SLC6A3
719,565,Amine oxidase [flavin-containing] B,3939,0.847305,0.726,MAOB
719,1172,Lysozyme,2300,0.814095,0.734,
719,1696,Chymotrypsinogen B,6011,0.830259,0.7,
719,4091,Catalase isozyme 1,h001,,,
719,63,Beta-1 adrenergic receptor,193,,,ADRB1
712,1172,Lysozyme,2300,0.869423,0.802,
712,186,Sodium-dependent noradrenaline transporter,540,0.804351,0.702,SLC6A2
709,727,Alcohol dehydrogenase 1C,517,0.84159,0.752,ADH1C
709,3952,Trypsin-3,2886,0.8787,0.71,PRSS3
717,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.98197,0.712,
717,210,Muscarinic acetylcholine receptor M2,617,0.951098,0.718,CHRM2
717,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.955967,0.736,
717,559,Cholinesterase,3923,0.943687,0.7,BCHE
717,1143,Cytochrome P450-cam,2298,0.929194,0.716,
717,1201,Ig gamma-1 chain C region,4785,0.953733,0.706,
718,1172,Lysozyme,2300,0.84246,0.79,
718,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.80217,0.718,
721,726,Alcohol dehydrogenase 1B,444,0.81164,0.734,
721,727,Alcohol dehydrogenase 1C,517,0.85128,0.724,ADH1C
721,3952,Trypsin-3,2886,0.82684,0.7,PRSS3
715,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.9799,0.712,
715,181,Gamma-aminobutyric-acid receptor alpha-5 subunit,523,0.969194,0.702,
715,210,Muscarinic acetylcholine receptor M2,617,0.951049,0.722,CHRM2
715,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.952399,0.736,
715,1143,Cytochrome P450-cam,2298,0.924018,0.708,
715,1201,Ig gamma-1 chain C region,4785,0.953715,0.708,
715,559,Cholinesterase,3923,0.94152,0.702,BCHE
715,16,Muscarinic acetylcholine receptor M3,51,0.955209,0.732,CHRM3
715,38,Muscarinic acetylcholine receptor M1,103,0.959908,0.742,CHRM1
715,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.948764,0.7,
715,216,Alpha-1B adrenergic receptor,632,0.886145,0.718,ADRA1B
715,284,Neuronal acetylcholine receptor subunit alpha-2,813,0.941844,0.7,CHRNA2
714,726,Alcohol dehydrogenase 1B,444,0.918035,0.738,
714,727,Alcohol dehydrogenase 1C,517,0.919119,0.77,ADH1C
714,729,Alcohol dehydrogenase 1A,251,0.928991,0.71,ADH1A
714,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.894385,0.748,
714,3952,Trypsin-3,2886,0.845863,0.73,PRSS3
714,1961,Bacillolysin,2457,0.866887,0.702,
723,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.915377,0.712,
723,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.833194,0.736,
723,1143,Cytochrome P450-cam,2298,0.816004,0.71,
723,727,Alcohol dehydrogenase 1C,517,0.821001,0.706,ADH1C
723,4214,G1/S-specific cyclin-D1,h001,,,CCND1
723,4197,Eukaryotic translation initiation factor 6,h001,,,
723,2915,Retinoblastoma-associated protein,3846,,,RB1
723,573,Cell division protein kinase 4,3959,,,
722,1143,Cytochrome P450-cam,2298,0.862563,0.744,
716,726,Alcohol dehydrogenase 1B,444,0.83217,0.742,
716,727,Alcohol dehydrogenase 1C,517,0.8748,0.732,ADH1C
716,3952,Trypsin-3,2886,0.84551,0.702,PRSS3
716,4392,Neutrophil elastase,h001,,,ELANE
716,4324,Lithostathine-1-alpha,h001,,,REG1A
716,4337,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2",h001,,,MAGI2
696,16,Muscarinic acetylcholine receptor M3,51,0.912144,0.718,CHRM3
696,38,Muscarinic acetylcholine receptor M1,103,0.934013,0.732,CHRM1
696,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.956018,0.724,
696,186,Sodium-dependent noradrenaline transporter,540,0.892068,0.704,SLC6A2
696,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.922197,0.726,
696,210,Muscarinic acetylcholine receptor M2,617,0.952865,0.74,CHRM2
696,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.901458,0.776,
696,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.91333,0.702,
696,1143,Cytochrome P450-cam,2298,0.899809,0.808,
696,1201,Ig gamma-1 chain C region,4785,0.91839,0.7,
666,265,Tumor necrosis factor,777,,,
666,414,Transcription factor AP-1,1629,,,
666,466,Tissue factor,2139,,,F3
666,438,Mitogen-activated protein kinase 10,1836,,,MAPK10
666,4004,Abl interactor 1,h001,,,ABI1
666,4433,Platelet glycoprotein 4,h001,,,CD36
695,16,Muscarinic acetylcholine receptor M3,51,0.940557,0.732,CHRM3
695,38,Muscarinic acetylcholine receptor M1,103,0.924008,0.722,CHRM1
695,210,Muscarinic acetylcholine receptor M2,617,0.912062,0.734,CHRM2
695,216,Alpha-1B adrenergic receptor,632,0.837441,0.702,ADRA1B
695,284,Neuronal acetylcholine receptor subunit alpha-2,813,0.881969,0.716,CHRNA2
695,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.922973,0.732,
749,6,Prostaglandin G/H synthase 1,20,0.864244,0.76,PTGS1
749,94,Prostaglandin G/H synthase 2,290,0.850588,0.772,PTGS2
749,158,Retinoic acid receptor RXR-alpha,459,0.898902,0.702,RXRA
749,186,Sodium-dependent noradrenaline transporter,540,0.902189,0.706,SLC6A2
749,3276,Nuclear receptor coactivator 2,6241,0.845964,0.732,NCOA2
749,38,Muscarinic acetylcholine receptor M1,103,0.866807,0.746,CHRM1
749,63,Beta-1 adrenergic receptor,193,0.83235,0.74,ADRB1
749,105,Alpha-2A adrenergic receptor,318,0.803047,0.716,ADRA2A
749,210,Muscarinic acetylcholine receptor M2,617,0.89049,0.704,CHRM2
749,214,Alpha-2B adrenergic receptor,629,0.863213,0.708,ADRA2B
749,239,Sodium-dependent dopamine transporter,713,0.899347,0.726,SLC6A3
749,261,Beta-2 adrenergic receptor,766,0.855588,0.742,ADRB2
749,290,Sodium-dependent serotonin transporter,824,0.903993,0.726,SLC6A4
749,565,Amine oxidase [flavin-containing] B,3939,0.833033,0.73,MAOB
676,16,Muscarinic acetylcholine receptor M3,51,0.80329,0.73,CHRM3
676,38,Muscarinic acetylcholine receptor M1,103,0.82521,0.74,CHRM1
676,186,Sodium-dependent noradrenaline transporter,540,0.82861,0.734,SLC6A2
676,239,Sodium-dependent dopamine transporter,713,0.84713,0.732,SLC6A3
676,261,Beta-2 adrenergic receptor,766,0.84881,0.708,ADRB2
676,290,Sodium-dependent serotonin transporter,824,0.86104,0.714,SLC6A4
676,6,Prostaglandin G/H synthase 1,20,0.839334,0.746,PTGS1
676,94,Prostaglandin G/H synthase 2,290,0.923774,0.804,PTGS2
676,95,"Nitric-oxide synthase, endothelial",291,0.825449,0.73,
676,158,Retinoic acid receptor RXR-alpha,459,0.898354,0.7,RXRA
676,422,Glycogen synthase kinase-3 beta,1721,0.892078,0.702,GSK3B
676,444,Heat shock protein HSP 90,1939,0.970623,0.704,
676,499,Beta-lactamase,2478,0.901195,0.734,
676,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.921925,0.702,
676,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.817375,0.714,
676,191,Alpha-1A adrenergic receptor,556,0.816174,0.712,ADRA1A
676,210,Muscarinic acetylcholine receptor M2,617,0.902037,0.71,CHRM2
676,1201,Ig gamma-1 chain C region,4785,0.80891,0.714,
676,175,5-hydroxytryptamine 2A receptor,502,0.826698,0.708,
676,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.808382,0.72,
676,581,"Neuronal acetylcholine receptor protein, alpha-7 chain",4095,0.853906,0.708,
676,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.912794,0.728,
731,6,Prostaglandin G/H synthase 1,20,0.90278,0.72,PTGS1
731,94,Prostaglandin G/H synthase 2,290,0.87841,0.736,PTGS2
731,363,Cathepsin D,1243,0.93453,0.71,
731,622,Pancreatic alpha-amylase,4513,0.98384,0.706,AMY2A
731,727,Alcohol dehydrogenase 1C,517,0.82109,0.714,ADH1C
731,1143,Cytochrome P450-cam,2298,0.93885,0.706,
731,1201,Ig gamma-1 chain C region,4785,0.91024,0.702,
731,1306,Ferrichrome-iron receptor,2427,0.99441,0.768,
731,1850,Cyclomaltodextrin glucanotransferase,2293,0.96748,0.704,
731,1913,Endoglucanase G,2802,0.988,0.716,
731,1961,Bacillolysin,2457,0.99438,0.706,
748,727,Alcohol dehydrogenase 1C,517,0.917094,0.726,ADH1C
748,1172,Lysozyme,2300,0.828807,0.72,
748,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.885755,0.744,
748,16,Muscarinic acetylcholine receptor M3,51,0.931352,0.71,CHRM3
748,17,Thrombin,54,0.88989,0.708,
748,38,Muscarinic acetylcholine receptor M1,103,0.934468,0.724,CHRM1
748,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.980926,0.724,
748,165,Acetylcholinesterase,474,0.865375,0.772,ACHE
748,181,Gamma-aminobutyric-acid receptor alpha-5 subunit,523,0.971918,0.71,
748,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.950362,0.728,
748,210,Muscarinic acetylcholine receptor M2,617,0.929533,0.73,CHRM2
748,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.949814,0.76,
748,332,Dipeptidyl peptidase IV,952,0.948965,0.738,
748,1143,Cytochrome P450-cam,2298,0.862438,0.702,
748,1201,Ig gamma-1 chain C region,4785,0.961004,0.716,
748,726,Alcohol dehydrogenase 1B,444,0.90167,0.7,
748,6,Prostaglandin G/H synthase 1,20,0.861991,0.716,PTGS1
748,94,Prostaglandin G/H synthase 2,290,0.896316,0.718,PTGS2
748,3216,Glutamate receptor 2,921,0.962947,0.716,GRIA2
748,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.97373,0.702,
673,16,Muscarinic acetylcholine receptor M3,51,0.980061,0.704,CHRM3
673,94,Prostaglandin G/H synthase 2,290,0.932619,0.712,PTGS2
673,3276,Nuclear receptor coactivator 2,6241,0.847156,0.716,NCOA2
671,94,Prostaglandin G/H synthase 2,290,0.884885,0.704,PTGS2
671,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.993168,0.704,
671,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.980736,0.714,
671,1201,Ig gamma-1 chain C region,4785,0.980207,0.706,
671,210,Muscarinic acetylcholine receptor M2,617,0.978403,0.706,CHRM2
671,559,Cholinesterase,3923,0.985274,0.706,BCHE
671,38,Muscarinic acetylcholine receptor M1,103,0.980284,0.706,CHRM1
698,165,Acetylcholinesterase,474,0.85506,0.732,ACHE
698,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.93208,0.7,
698,332,Dipeptidyl peptidase IV,952,0.94843,0.704,
698,1143,Cytochrome P450-cam,2298,0.81637,0.712,
698,284,Neuronal acetylcholine receptor subunit alpha-2,813,0.903909,0.71,CHRNA2
698,186,Sodium-dependent noradrenaline transporter,540,0.949569,0.704,SLC6A2
657,46,Estrogen receptor,136,0.96,0.746,ESR1
657,79,Coagulation factor Xa,239,0.908013,0.724,
657,94,Prostaglandin G/H synthase 2,290,0.910044,0.756,PTGS2
657,123,Coagulation factor VII,369,0.931546,0.714,
657,139,Vascular endothelial growth factor receptor 2,407,0.888907,0.71,KDR
657,287,DNA topoisomerase II,817,0.884924,0.722,
657,444,Heat shock protein HSP 90,1939,0.967944,0.714,
657,3907,Calmodulin,465,0.809186,0.734,
680,3216,Glutamate receptor 2,921,0.86584,0.702,GRIA2
677,6,Prostaglandin G/H synthase 1,20,0.846945,0.752,PTGS1
677,16,Muscarinic acetylcholine receptor M3,51,0.95668,0.704,CHRM3
677,17,Thrombin,54,0.876694,0.748,
677,38,Muscarinic acetylcholine receptor M1,103,0.963461,0.72,CHRM1
677,46,Estrogen receptor,136,0.80115,0.726,ESR1
677,70,Sodium channel protein type 5 subunit alpha,220,0.912913,0.702,SCN5A
677,94,Prostaglandin G/H synthase 2,290,0.834988,0.774,PTGS2
677,158,Retinoic acid receptor RXR-alpha,459,0.889978,0.708,RXRA
677,186,Sodium-dependent noradrenaline transporter,540,0.919662,0.752,SLC6A2
677,191,Alpha-1A adrenergic receptor,556,0.921402,0.712,ADRA1A
677,216,Alpha-1B adrenergic receptor,632,0.931787,0.71,ADRA1B
677,239,Sodium-dependent dopamine transporter,713,0.907095,0.708,SLC6A3
677,272,Alpha-1D adrenergic receptor,789,0.854037,0.702,ADRA1D
677,290,Sodium-dependent serotonin transporter,824,0.938381,0.71,SLC6A4
677,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.830172,0.702,
677,332,Dipeptidyl peptidase IV,952,0.823556,0.712,
691,252,Mineralocorticoid receptor,737,0.85496,0.702,NR3C2
669,1143,Cytochrome P450-cam,2298,0.910577,0.826,
669,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.977377,0.706,
669,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.939095,0.704,
738,17,Thrombin,54,0.907595,0.7,
738,48,Androgen receptor,146,0.854759,0.73,AR
738,79,Coagulation factor Xa,239,0.891549,0.702,
738,94,Prostaglandin G/H synthase 2,290,0.920165,0.734,PTGS2
738,139,Vascular endothelial growth factor receptor 2,407,0.902108,0.704,KDR
738,287,DNA topoisomerase II,817,0.887156,0.722,
738,2928,Trypsin-1,3176,0.855849,0.752,
738,387,Beta-secretase,1406,0.909872,0.702,
738,444,Heat shock protein HSP 90,1939,0.966745,0.712,
738,4590,Tyrosinase,h001,,,TYR
742,6,Prostaglandin G/H synthase 1,20,0.85243,0.744,PTGS1
742,7,Dopamine D1 receptor,23,0.94281,0.722,
742,16,Muscarinic acetylcholine receptor M3,51,0.94585,0.76,CHRM3
742,38,Muscarinic acetylcholine receptor M1,103,0.96318,0.746,CHRM1
742,56,D(1B) dopamine receptor,163,0.94014,0.714,
742,70,Sodium channel protein type 5 subunit alpha,220,0.94376,0.75,SCN5A
742,87,Muscarinic acetylcholine receptor M5,274,0.95787,0.736,CHRM5
742,94,Prostaglandin G/H synthase 2,290,0.81958,0.78,PTGS2
742,105,Alpha-2A adrenergic receptor,318,0.8438,0.712,ADRA2A
742,113,5-hydroxytryptamine receptor 3A,341,0.96975,0.736,HTR3A
742,154,Muscarinic acetylcholine receptor M4,450,0.94706,0.754,CHRM4
742,163,Delta-type opioid receptor,467,0.96301,0.77,OPRD1
742,173,Histamine H1 receptor,492,0.97156,0.702,HRH1
742,175,5-hydroxytryptamine 2A receptor,502,0.94942,0.718,
742,191,Alpha-1A adrenergic receptor,556,0.9507,0.716,ADRA1A
742,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.89904,0.7,
742,203,5-hydroxytryptamine 2C receptor,590,0.94072,0.714,
742,210,Muscarinic acetylcholine receptor M2,617,0.97229,0.724,CHRM2
742,214,Alpha-2B adrenergic receptor,629,0.92102,0.704,ADRA2B
742,216,Alpha-1B adrenergic receptor,632,0.92375,0.74,ADRA1B
742,239,Sodium-dependent dopamine transporter,713,0.94862,0.718,SLC6A3
742,248,5-hydroxytryptamine 1D receptor,725,0.90975,0.704,
742,261,Beta-2 adrenergic receptor,766,0.95115,0.734,ADRB2
742,272,Alpha-1D adrenergic receptor,789,0.83107,0.732,ADRA1D
742,284,Neuronal acetylcholine receptor subunit alpha-2,813,0.94017,0.718,CHRNA2
742,290,Sodium-dependent serotonin transporter,824,0.96727,0.726,SLC6A4
742,292,D(2) dopamine receptor,831,0.94963,0.718,
742,299,Mu-type opioid receptor,847,0.96226,0.762,OPRM1
742,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.90707,0.736,
742,581,"Neuronal acetylcholine receptor protein, alpha-7 chain",4095,0.91044,0.712,
759,94,Prostaglandin G/H synthase 2,290,0.80906,0.728,PTGS2
759,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.93805,0.746,
759,181,Gamma-aminobutyric-acid receptor alpha-5 subunit,523,0.89094,0.734,
759,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.88128,0.716,
759,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.9339,0.764,
759,3216,Glutamate receptor 2,921,0.91287,0.72,GRIA2
759,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.89792,0.73,
785,3,"Nitric oxide synthase, inducible",7,0.95066,0.742,NOS2
785,6,Prostaglandin G/H synthase 1,20,0.919765,0.72,PTGS1
785,37,Potassium voltage-gated channel subfamily H member 2,101,0.939081,0.734,KCNH2
785,46,Estrogen receptor,136,0.974927,0.808,ESR1
785,48,Androgen receptor,146,0.949359,0.75,AR
785,70,Sodium channel protein type 5 subunit alpha,220,0.932645,0.714,SCN5A
785,94,Prostaglandin G/H synthase 2,290,0.932791,0.786,PTGS2
785,95,"Nitric-oxide synthase, endothelial",291,0.871765,0.702,
785,158,Retinoic acid receptor RXR-alpha,459,0.95369,0.72,RXRA
785,261,Beta-2 adrenergic receptor,766,0.936941,0.704,ADRB2
